Time,Node1,Node2,Node3,Node4,Node5,Node6,Node7,Node8,Node9,Node10,Node11,Node12,Node13,Node14,Node15,Node16,Node17,Node18,Node19,Node20,Node21,Node22,Node23,Node24,Node25,Node26,Node27,Node28,Node29,Node30,Node31,Node32,Node33,Node34,Node35,Node36,Node37,Node38,Node39,Node40
93.94000000000034,186.9781329591925,175.17159380182383,164.47252856317635,154.78235957863507,146.01098729344073,138.07606226687756,130.90232116139725,124.42098104815437,118.56918685585867,113.2895072437105,108.52947459507709,104.24116520975586,100.38081612211545,96.90847529278791,93.78768221534186,90.98517624870144,88.4706302329986,86.21640717287842,84.1973379796824,82.39051845392993,80.7751238634914,79.332239632071,78.04470679826557,76.89698103861726,75.87500416973465,74.96608715564668,74.15880374794318,73.44289397875369,72.80917681097985,72.24947132714105,71.75652590838817,71.32395491932351,70.94618247283766,70.61839290280875,70.33648762175157,70.09704808587536,69.89730463200604,69.73511098993578,69.6089243104377,69.51779058387935
94.08000000000034,186.9752337016454,175.16580254345433,164.4638597701256,154.7708348324634,145.99663515166807,138.05891807987683,130.88242684801287,124.39838483293653,118.54394297127345,113.26167560110146,108.49912042850742,104.2083586971476,100.34563198831948,96.87099239936398,93.74798314189917,90.94334687064966,88.42675930048667,86.17058589555751,84.14965962172452,82.34107794346846,80.72401742033111,79.27956441714903,77.9905605879379,76.84146192640517,75.8182102976995,74.90811647707727,74.09975382254444,73.38286180102605,72.74825867198315,72.18776270934951,71.6941214128724,71.26094822404471,70.88266632041503,70.55445911572623,70.27222714260982,70.03255103997053,69.8326604092336,69.67040834277488,69.54425146457348,69.45323535786683
94.22000000000034,186.9723440423713,175.16003044870263,164.45521964049075,154.75934815195455,145.98233034915916,138.0418303471908,130.8625979169947,124.37586271438282,118.51878165905435,113.2339347452214,108.46886498120325,104.17565853640805,100.31056152342578,96.83363016319618,93.70841137482427,90.90165110080719,88.3830279252159,86.12490976857147,84.10213165043248,82.29179270058629,80.67307077360266,79.22705318063896,77.93658219795219,76.78611414465936,75.76159094389197,74.85032319254393,74.0408838661794,73.32301187815725,72.68752479639846,72.12624009818605,71.63190441361269,71.19813027241642,70.81933992756812,70.49071588266958,70.20815779953017,69.96824550773492,69.76820788009341,69.605897377049,69.47977009989029,69.38887122739186
94.36000000000034,186.96946394687387,175.15427744875456,164.44660807149427,154.74789940089386,145.96807271695351,138.02479886796124,130.84283413658073,124.3534144309558,118.49370262913723,113.20628435883401,108.43870791020083,104.1430643603644,100.27560433762773,96.79638817345916,93.66896648391112,90.86008849123164,88.33943564314238,86.07937831338492,84.05475357435061,82.24266222242679,80.62228341050447,79.17470540117657,77.88277109968169,76.73093715870147,75.7051455686983,74.79270675851532,73.98219333231664,73.26334366143207,72.62697463404318,72.0649029426194,71.56987435925424,71.1355005131967,70.75620274352187,70.42716265360939,70.14427904344083,69.90413094120828,69.70394649784242,69.54157754729982,69.4154796722545,69.32469764966885
94.50000000000034,186.96659338079917,175.14854347507946,164.43802496078098,154.7364884436246,145.9538620867799,138.00782344214497,130.82313527594374,124.33103972216534,118.4687055926102,113.17872412595203,108.40864887387345,104.11057580325993,100.24076004260456,96.75926602087398,93.62964804055132,90.81865859562049,88.2959819918955,86.03399105316079,84.00752490373863,82.19368600785842,80.57165481996283,79.1225205591222,77.82912676621544,76.67593043555537,75.6488736341895,74.73526663312424,73.92368167606556,73.20385660375116,72.56660763632446,72.00375069318164,71.50803069997933,71.07305839665518,70.69325421898859,70.36379887998132,70.08059032671494,69.84020679385769,69.63987571715016,69.47744830946989,69.35137963892493,69.26071408329955
94.64000000000034,186.96373230993484,175.14282845942873,164.42947020641614,154.72511514504538,145.93969829105296,137.99090387050987,130.8035011051867,124.30873832856373,118.44379026170829,113.15125373183135,108.3786875319253,104.07819250074749,100.20602825151477,96.72226329770123,93.59045561772727,90.77736096930427,88.25266651077114,85.98874751275359,83.96044515056498,82.1448635574682,80.52118449262565,79.07049813655468,77.77564867235245,76.6210934439417,75.5927746041161,74.67800227616249,73.86534835417166,73.14455015962656,72.50642325623507,71.94278280196424,71.44637288750354,71.01080337456962,70.63049380616476,70.30062401468308,70.01709110316763,69.77647252057483,69.57599499409609,69.4135091209001,69.2874694585503,69.19691998827052
94.78000000000034,186.96088070020946,175.13713233383447,164.4209437068832,154.71377937060728,145.9255811628697,137.97403995463105,130.78393139533833,124.2865099917406,118.41895634980794,113.12387286296527,108.34882354538529,104.0459140898832,100.1714085789894,96.68537959773445,93.5513887900054,90.73619516923966,88.20948874072484,85.94364721870268,83.91351382850031,82.09619437355522,80.47087192085614,79.0186376172653,77.7223362945959,76.56642565427228,75.53684794390284,74.62091314907596,73.8071928250119,73.08542378517726,72.44642094834917,71.88199872261409,71.38490037507218,70.94873490022243,70.56792095872788,70.23763751207127,69.9537808280532,69.71292757767313,69.51230378616695,69.34975944032709,69.22374859116677,69.1333148259506
94.92000000000034,186.95803851769176,175.1314550306081,164.41244536108184,154.7024809863112,145.91151053600626,137.95723149688678,130.76442591834848,124.26435445431797,118.39420357142167,113.09658120707871,108.31905657660104,104.01374020912007,100.13690064112568,96.64861451629332,93.51244713352936,90.69516075400274,88.16644822436506,85.89868969922557,83.86673045291079,82.04767796012433,80.42071659872664,78.96693848675181,77.66918911114738,76.51192653864457,75.4810931206435,74.56399871495967,73.74921454858986,73.0264769381248,72.38660016881823,71.82139791032967,71.32361261745658,70.8868524283973,70.5055351318331,70.17483882795848,69.89065895806213,69.64957142288512,69.44880155225407,69.28619872788066,69.1602164981953,69.06989805908844
95.06000000000034,186.95520572859004,175.12579648233896,164.40397506832576,154.6912198587051,145.8974862449147,137.94047830045469,130.74498444708394,124.24227145994536,118.36953164219267,113.06937845312247,108.28938628923281,103.9816704983017,100.10250405548037,96.6119676502171,93.47363022601333,90.65425728378223,88.12354450594641,85.85387448421126,83.82009454085166,81.99931382287963,80.37071802201237,78.91540023221239,77.6162066019011,76.45759557083622,75.42550960309558,74.50725843855271,73.69141298653125,72.96770907778884,72.32696037536684,71.7609798218571,71.26250907095046,70.82515541537569,70.44333578211003,70.11222741961006,69.82772495131829,69.58640351535954,69.38548775265073,69.22282644508117,69.0968726424392,69.00666915180993
95.20000000000034,186.95238229925138,175.12015662189285,164.39553272834084,154.6799958548813,145.88350812471944,137.92378016930786,130.72560675532378,124.22026075329488,118.3449402788895,113.04226429126751,108.25981234824738,103.94970459865598,100.06821844106335,96.57543859785793,93.43493764673526,90.61348432037272,88.080777131363,85.80920110521362,83.77360561106065,81.95110146921817,80.32087568818528,78.86402234253973,77.56338824843817,76.40343222629957,75.37009686167512,74.45069178623342,73.63378760207905,72.90911966508276,72.26750102728855,71.70074391548634,71.20158919336622,70.76364331893343,70.38132236765955,70.04980274574122,69.76497826737594,69.52342331565866,69.3223618490495,69.15964205483698,69.03371648808152,68.94362756961567
